[[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -59.19449946497278, -0.0, -52.617332857753574, -7.105427357601002e-15, -41.436149625480944, -86.66666666666666, -34.239677744209466, -86.66666666666667, -86.60624370594161, -86.66666666666667, -86.60624370594161, -86.66666666666667, -86.60624370594161, -86.66666666666667, -86.60624370594161, -86.61417322834647, 2.4158453015843406e-13, -86.61417322834647, -65.11394941146997, -81.04778577449264, -83.41712285405728, -65.11394941146997, -81.04778577449264, -86.61417322834646, -86.3623024357523, -85.14901076884541, -86.66666666666671, -86.18832148243911, -83.3153774330245, -59.999999999999886, -59.99999999999991, -64.18984633339818, -81.04778577449264, -86.61417322834646, -65.11394941147003, -81.04778577449264, -80.44243338360985, -41.43614962548089, -41.436149625480894, -86.66666666666666, -55.45181915916935, -86.66666666666687, -80.44243338360985, -69.11568943781792, -86.66666666666688, -72.51940171493585, -72.2854071182029, -86.66666666666688, -72.51940171493585, -72.2854071182029, -86.66666666666684, -72.51940171493585, -50.64418287558776, -86.66666666666694, -63.783801803503664, -86.66666666666659, -67.26588775737409, -65.80142071249267, -62.995307492401054, -62.02797393461841, -86.66666666666694, -66.47908106601996, -62.28980917842574, -62.027973934618416, -63.673604396722816, -63.673604396722816, -59.038229434774394, -54.54728269066414, -54.547282690664204, -73.31624017562382, -86.66666666666637, -58.92923634833007, -50.27652086475619, -86.66666666666657, -58.92923634833005, -61.75263078809732, -62.26297366546151, -59.038229434774394, -54.54728269066424, -86.66666666666646, -55.90722422790291, -59.0382294347744, -53.02067964305722, -59.03822943477439, -68.62400080438387, -45.17520057495703, -53.8157297542632, -61.590712120612224, -68.62400080438387, -56.02240896358541, -62.95922179634421, -65.11317289574738, -86.66666666666671, -71.52516904583017, -86.66666666666677, -68.32456289254793, -71.52516904582994, -69.05040932812854, -61.65962848778443, -69.05040932812854, -61.65962848778449, -66.1365528300826, -67.2357640832527, -86.6666666666677, -77.69935898028838, -46.84118786662168, -62.91794560040577, -61.75765715941111, -68.01611213231959, -68.01611213231959, 351.8518518516739, 3.979039320256561e-13, -66.5824788085069, -66.97249787690261, 351.8518518517044, 3.410605131648481e-13, -66.58247880850693, 351.8518518517039, -25.51705613752182, -52.49845592776668, -65.15860241189452, -62.82051282051312, -65.15860241189452, -72.37283941889633, 1.3784529073745944e-12, -50.768029159073066, -65.41350681091177, -66.58247880850688, -54.185734125629025, -54.18573412562893, -54.18573412562876, -54.185734125628805, -86.66666666666615, -55.17408636866615, -57.49547196832507, -54.18573412562877, -54.18573412562878, -86.666666666666, -55.17408636866618, -57.495471968325134, -65.73079284827446, 2.2495783014164772e-11, -61.33955721748901, -65.7307928482744, -62.949640287769924, -61.659628487784765, -62.46924776413166, -65.7307928482745, -39.73620502546245, -62.65448747206642, -64.40621729920112, -86.66666666665144, -62.92879110480233, -64.57507705856436], [0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 5, 7, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 9, 7, 9, 4, 6, 9, 4, 7, 8, 5, 6, 5, 5, 5, 5, 4, 4, 7, 9, 4, 3, 2, 1, 4, 2, 6, 4, 2, 8, 3, 2, 8, 3, 2, 9, 2, 9, 9, 8, 12, 9, 8, 3, 3, 9, 8, 6, 3, 3, 2, 5, 6, 6, 4, 4, 6, 1, 6, 2, 2, 2, 5, 6, 4, 4, 4, 7, 1, 7, 7, 0, 1, 6, 8, 1, 1, 7, 5, 7, 4, 4, 3, 7, 3, 7, 2, 2, 7, 5, 7, 4, 4, 2, 2, 27, 4, 2, 4, 27, 4, 2, 27, 3, 8, 2, 1, 1, 6, 11, 2, 1, 1, 5, 1, 2, 1, 4, 2, 2, 3, 1, 3, 1, 1, 2, 16, 1, 4, 1, 0, 0, 3, 16, 0, 1, 7, 0, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 0, 3, 0, 2, 0, 1, 0, 1, 0, 3, 0, 5, 3, 2, 4, 2, 1, 3, 9, 0, 3, 3, 2, 2, 2, 1, 1, 3, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 7, 1, 4, 1, 2, 2, 2, 3, 1, 2, 2, 2, 1, 1, 4, 5, 4, 5, 0, 4, 3, 0, 4, 3, 3, 3, 5, 0, 4, 3, 3, 3, 2, 10, 2, 2, 2, 1, 2, 1, 0, 5, 0, 1, 5, 0, 7, 0, 6, 4, 2, 0, 3, 5, 4, 2, 1, 0, 5, 3, 1, 0, 6, 3, 0, 5, 13, 7, 1, 3, 1, 1, 12, 4, 1, 0, 1, 1, 1, 1, 0, 3, 2, 3, 3, 0, 3, 2, 0, 6, 2, 0, 1, 4, 3, 0, 6, 2, 1, 0, 1, 0], 0.03681970000000001]
         520735 function calls (512189 primitive calls) in 0.565 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 core.py:2943(_update_from)
        2    0.000    0.000    0.000    0.000 core.py:2969(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:3118(view)
        4    0.000    0.000    0.000    0.000 core.py:3400(dtype)
        2    0.000    0.000    0.000    0.000 core.py:3416(shape)
        1    0.000    0.000    0.000    0.000 core.py:6230(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:6425(MaskedConstant)
        4    0.000    0.000    0.000    0.000 core.py:6429(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:6435(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6453(__array_finalize__)
        2    0.000    0.000    0.000    0.000 core.py:6528(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6620(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6629(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6735(_frommethod)
       26    0.000    0.000    0.000    0.000 core.py:6746(__init__)
       26    0.000    0.000    0.000    0.000 core.py:6751(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:792(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:801(__init__)
        1    0.000    0.000    0.000    0.000 core.py:8082(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:8095(__init__)
        8    0.000    0.000    0.000    0.000 core.py:8100(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:817(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:825(__init__)
        1    0.000    0.000    0.000    0.000 core.py:835(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:841(__init__)
        1    0.000    0.000    0.000    0.000 core.py:85(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:856(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:862(__init__)
        1    0.000    0.000    0.000    0.000 core.py:872(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:878(__init__)
        1    0.000    0.000    0.000    0.000 core.py:888(_MaskedUFunc)
       52    0.000    0.000    0.000    0.000 core.py:889(__init__)
        1    0.000    0.000    0.000    0.000 core.py:898(_MaskedUnaryOperation)
       26    0.000    0.000    0.000    0.000 core.py:916(__init__)
        1    0.000    0.000    0.000    0.000 core.py:972(_MaskedBinaryOperation)
       18    0.001    0.000    0.001    0.000 core.py:992(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:130(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:165(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:2(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:23(Dialect)
        1    0.000    0.000    0.000    0.000 csv.py:54(excel)
        1    0.000    0.000    0.000    0.000 csv.py:64(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:69(unix_dialect)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:173(_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:194(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:353(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:364(<dictcomp>)
        1    0.000    0.000    0.002    0.002 cycler.py:1(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
       85    0.000    0.000    0.000    0.000 cycler.py:138(keys)
       17    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
       16    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
      130    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
       17    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
      141    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
       17    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
       34    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
       16    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
       16    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
       16    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.002    0.002 dates.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1042(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1114(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1220(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1465(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1548(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1573(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1601(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1627(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1647(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1667(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1687(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1862(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:1918(ConciseDateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:579(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:611(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:638(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:836(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:937(rrulewrapper)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1145(tzinfo)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(IsoCalendarDate)
        1    0.000    0.000    0.000    0.000 datetime.py:1245(time)
        2    0.000    0.000    0.000    0.000 datetime.py:1270(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:1594(datetime)
        3    0.000    0.000    0.000    0.000 datetime.py:1602(__new__)
        1    0.000    0.000    0.000    0.000 datetime.py:2216(timezone)
        3    0.000    0.000    0.000    0.000 datetime.py:2236(_create)
       35    0.000    0.000    0.000    0.000 datetime.py:383(_check_int_field)
        5    0.000    0.000    0.000    0.000 datetime.py:415(_check_date_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:428(_check_time_fields)
        5    0.000    0.000    0.000    0.000 datetime.py:445(_check_tzinfo_arg)
        3    0.000    0.000    0.000    0.000 datetime.py:45(_days_before_year)
        1    0.000    0.000    0.000    0.000 datetime.py:473(timedelta)
       12    0.000    0.000    0.000    0.000 datetime.py:492(__new__)
        5    0.000    0.000    0.000    0.000 datetime.py:50(_days_in_month)
        2    0.000    0.000    0.000    0.000 datetime.py:665(__neg__)
        1    0.000    0.000    0.000    0.000 datetime.py:793(date)
        2    0.000    0.000    0.000    0.000 datetime.py:823(__new__)
        1    0.000    0.000    0.001    0.001 decimal.py:2(<module>)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        2    0.000    0.000    0.007    0.004 decoder.py:332(decode)
        2    0.002    0.001    0.007    0.004 decoder.py:343(raw_decode)
        1    0.000    0.000    0.004    0.004 defchararray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1805(chararray)
        1    0.000    0.000    0.006    0.006 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
      141    0.000    0.000    0.000    0.000 deprecation.py:112(deprecated)
      141    0.001    0.000    0.004    0.000 deprecation.py:168(deprecate)
       22    0.000    0.000    0.000    0.000 deprecation.py:178(finalize)
       36    0.000    0.000    0.000    0.000 deprecation.py:192(_deprecated_property)
       36    0.000    0.000    0.000    0.000 deprecation.py:211(finalize)
       83    0.000    0.000    0.001    0.000 deprecation.py:222(finalize)
        8    0.000    0.000    0.000    0.000 deprecation.py:231(wrapper)
      147    0.001    0.000    0.001    0.000 deprecation.py:24(_generate_deprecation_warning)
        1    0.000    0.000    0.000    0.000 deprecation.py:254(_deprecate_privatize_attribute)
        6    0.000    0.000    0.000    0.000 deprecation.py:269(__init__)
        6    0.000    0.000    0.000    0.000 deprecation.py:272(__set_name__)
       13    0.000    0.000    0.000    0.000 deprecation.py:277(_rename_parameter)
        1    0.000    0.000    0.000    0.000 deprecation.py:325(_deprecated_parameter_class)
       54    0.000    0.000    0.002    0.000 deprecation.py:333(_delete_parameter)
       41    0.000    0.000    0.000    0.000 deprecation.py:365(<genexpr>)
       19    0.000    0.000    0.000    0.000 deprecation.py:372(<listcomp>)
       17    0.000    0.000    0.001    0.000 deprecation.py:416(_make_keyword_only)
        9    0.000    0.000    0.000    0.000 deprecation.py:433(<listcomp>)
        9    0.000    0.000    0.000    0.000 deprecation.py:435(<listcomp>)
        8    0.000    0.000    0.000    0.000 deprecation.py:493(_suppress_matplotlib_deprecation_warning)
        6    0.000    0.000    0.001    0.000 deprecation.py:56(warn_deprecated)
        1    0.000    0.000    0.000    0.000 deprecation.py:7(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 dialog.py:10(Dialog)
        1    0.000    0.000    0.000    0.000 dialog.py:3(<module>)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        6    0.000    0.000    0.000    0.000 docstring.py:33(__init__)
       87    0.000    0.000    0.000    0.000 docstring.py:38(__call__)
       42    0.000    0.000    0.000    0.000 docstring.py:43(update)
        1    0.000    0.000    0.000    0.000 docstring.py:6(Substitution)
       97    0.000    0.000    0.000    0.000 docstring.py:63(copy)
       97    0.000    0.000    0.000    0.000 docstring.py:65(do_copy)
       81    0.000    0.000    0.006    0.000 docstring.py:77(dedent_interpd)
        1    0.000    0.000    0.001    0.001 dviread.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:135(_dispatch)
       24    0.000    0.000    0.000    0.000 dviread.py:167(decorate)
       24    0.000    0.000    0.000    0.000 dviread.py:168(<listcomp>)
        1    0.000    0.000    0.000    0.000 dviread.py:185(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:516(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:607(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:734(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:789(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:955(Encoding)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        9    0.000    0.000    0.000    0.000 enum.py:1011(<lambda>)
       72    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
        8    0.000    0.000    0.000    0.000 enum.py:164(__prepare__)
        8    0.000    0.000    0.001    0.000 enum.py:179(__new__)
        8    0.000    0.000    0.000    0.000 enum.py:197(<dictcomp>)
      100    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
        8    0.000    0.000    0.000    0.000 enum.py:221(<setcomp>)
       18    0.000    0.000    0.000    0.000 enum.py:244(<genexpr>)
      100    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
     2428    0.001    0.000    0.003    0.000 enum.py:334(__call__)
        8    0.000    0.000    0.000    0.000 enum.py:391(__getattr__)
        4    0.000    0.000    0.000    0.000 enum.py:410(__iter__)
       40    0.000    0.000    0.000    0.000 enum.py:414(<genexpr>)
        2    0.000    0.000    0.000    0.000 enum.py:419(__members__)
      120    0.000    0.000    0.000    0.000 enum.py:438(__setattr__)
      100    0.000    0.000    0.000    0.000 enum.py:44(_is_private)
        3    0.000    0.000    0.001    0.000 enum.py:451(_create_)
        2    0.000    0.000    0.001    0.000 enum.py:504(_convert_)
        2    0.000    0.000    0.000    0.000 enum.py:521(<listcomp>)
       11    0.000    0.000    0.000    0.000 enum.py:527(<lambda>)
        8    0.000    0.000    0.000    0.000 enum.py:537(_check_for_existing_members)
       19    0.000    0.000    0.000    0.000 enum.py:547(_get_mixins_)
       19    0.000    0.000    0.000    0.000 enum.py:558(_find_data_type)
        8    0.000    0.000    0.000    0.000 enum.py:594(_find_new_)
     2425    0.001    0.000    0.001    0.000 enum.py:646(__new__)
        5    0.000    0.000    0.000    0.000 enum.py:686(_generate_next_value_)
       60    0.000    0.000    0.000    0.000 enum.py:763(value)
        8    0.000    0.000    0.000    0.000 enum.py:81(__init__)
      100    0.000    0.000    0.001    0.000 enum.py:88(__setitem__)
        4    0.000    0.000    0.000    0.000 enum.py:899(_missing_)
        4    0.000    0.000    0.000    0.000 enum.py:909(_create_pseudo_member_)
        6    0.000    0.000    0.000    0.000 enum.py:942(__or__)
      176    0.000    0.000    0.001    0.000 enum.py:948(__and__)
        4    0.000    0.000    0.000    0.000 enum.py:988(_decompose)
        1    0.000    0.000    0.002    0.002 extras.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1467(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1497(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1515(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:215(_fromnxfunction)
       10    0.000    0.000    0.001    0.000 extras.py:235(__init__)
       10    0.000    0.000    0.001    0.000 extras.py:239(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:265(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:283(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:296(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:321(_fromnxfunction_allargs)
        1    0.000    0.000    0.109    0.109 figure.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:154(AxesStack)
        1    0.000    0.000    0.000    0.000 figure.py:159(SubplotParams)
        1    0.000    0.000    0.001    0.001 figure.py:220(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:47(_AxesStack)
        1    0.000    0.000    0.003    0.003 figureoptions.py:6(<module>)
        1    0.000    0.000    0.001    0.001 filedialog.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filedialog.py:231(LoadFileDialog)
        1    0.000    0.000    0.000    0.000 filedialog.py:245(SaveFileDialog)
        1    0.000    0.000    0.000    0.000 filedialog.py:302(_Dialog)
        1    0.000    0.000    0.000    0.000 filedialog.py:32(FileDialog)
        1    0.000    0.000    0.000    0.000 filedialog.py:330(Open)
        1    0.000    0.000    0.000    0.000 filedialog.py:350(SaveAs)
        1    0.000    0.000    0.000    0.000 filedialog.py:357(Directory)
        1    0.000    0.000    0.001    0.001 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:44(_compile_pattern)
        1    0.000    0.000    0.000    0.000 fnmatch.py:54(filter)
        2    0.000    0.000    0.000    0.000 fnmatch.py:80(translate)
        1    0.000    0.000    0.011    0.011 font_manager.py:1(<module>)
        1    0.000    0.000    0.008    0.008 font_manager.py:1004(json_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:1022(FontManager)
        1    0.000    0.000    0.000    0.000 font_manager.py:338(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:618(FontProperties)
        1    0.000    0.000    0.000    0.000 font_manager.py:939(_JSONEncoder)
        1    0.000    0.000    0.000    0.000 font_manager.py:957(JSONEncoder)
      797    0.001    0.000    0.006    0.000 font_manager.py:962(_json_decode)
        1    0.000    0.000    0.025    0.025 fontconfig_pattern.py:1(<module>)
        9    0.000    0.000    0.002    0.000 fontconfig_pattern.py:119(parse)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_family)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:150(_families)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
        4    0.000    0.000    0.000    0.000 fontconfig_pattern.py:158(_property)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:27(FontconfigPatternParser)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:62(__init__)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.005    0.005 fromnumeric.py:1(<module>)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:1435(_squeeze_dispatcher)
        3    0.000    0.000    0.000    0.000 fromnumeric.py:1439(squeeze)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:2251(_any_dispatcher)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:2256(any)
      648    0.000    0.000    0.000    0.000 fromnumeric.py:2737(_amin_dispatcher)
      648    0.001    0.000    0.004    0.000 fromnumeric.py:2742(amin)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3102(_ndim_dispatcher)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3106(ndim)
      678    0.001    0.000    0.003    0.000 fromnumeric.py:70(_wrapreduction)
      678    0.000    0.000    0.000    0.000 fromnumeric.py:71(<dictcomp>)
        2    0.000    0.000    0.004    0.002 function_base.py:1(<module>)
       30    0.000    0.000    0.000    0.000 function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 function_base.py:1901(vectorize)
        4    0.000    0.000    0.000    0.000 function_base.py:2053(__init__)
       30    0.001    0.000    0.002    0.000 function_base.py:23(linspace)
      383    0.000    0.000    0.000    0.000 function_base.py:244(iterable)
      280    0.000    0.000    0.000    0.000 function_base.py:443(_needs_add_docstring)
      280    0.000    0.000    0.000    0.000 function_base.py:461(_add_docstring)
      280    0.000    0.000    0.003    0.000 function_base.py:475(add_newdoc)
      705    0.002    0.000    0.004    0.000 functools.py:35(update_wrapper)
       23    0.000    0.000    0.000    0.000 functools.py:478(lru_cache)
       23    0.000    0.000    0.000    0.000 functools.py:517(decorating_function)
      682    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 functools.py:934(__init__)
        1    0.000    0.000    0.000    0.000 functools.py:940(__set_name__)
        9    0.000    0.000    0.000    0.000 genericpath.py:121(_splitext)
        7    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        3    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:14(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:17(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:229(_GeoTransform)
